sku_code,country_code,local_part_number,local_launch_date,local_discontinue_date,is_available,created_at,source_system
M8CA637LL/A,IE,M8CA637B/A,2024-09-28,,Y,2026-04-17 15:11:39.212450,MDM_PRODUCT
M8CA637LL/A,AT,M8CA637ZD/A,2024-09-30,,Y,2026-04-17 15:11:39.212454,MDM_PRODUCT
M8CA637LL/A,PL,M8CA637ZE/A,2024-09-23,,Y,2026-04-17 15:11:39.212458,MDM_PRODUCT
M8CA637LL/A,TR,M8CA637TU/A,2024-10-05,,Y,2026-04-17 15:11:39.212462,MDM_PRODUCT
M8CA637LL/A,ZA,M8CA637XA/A,2024-10-15,,Y,2026-04-17 15:11:39.212466,MDM_PRODUCT
M8CA637LL/A,IL,M8CA637HB/A,2024-09-27,,Y,2026-04-17 15:11:39.212470,MDM_PRODUCT
M8CA637LL/A,JP,M8CA637J/A,2024-09-22,,Y,2026-04-17 15:11:39.212474,MDM_PRODUCT
M8CA637LL/A,CN,M8CA637CH/A,2024-09-23,,Y,2026-04-17 15:11:39.212558,MDM_PRODUCT
M8CA637LL/A,HK,M8CA637ZP/A,2024-09-27,,Y,2026-04-17 15:11:39.212580,MDM_PRODUCT
M8CA637LL/A,TW,M8CA637FE/A,2024-09-23,,Y,2026-04-17 15:11:39.212586,MDM_PRODUCT
M8CA637LL/A,KR,M8CA637KH/A,2024-09-22,,Y,2026-04-17 15:11:39.212595,MDM_PRODUCT
M8CA637LL/A,IN,M8CA637HN/A,2024-10-17,,Y,2026-04-17 15:11:39.212599,MDM_PRODUCT
M8CA637LL/A,AU,M8CA637X/A,2024-09-21,,Y,2026-04-17 15:11:39.212603,MDM_PRODUCT
M8CA637LL/A,NZ,M8CA637X/A,2024-09-26,,Y,2026-04-17 15:11:39.212607,MDM_PRODUCT
M8CA637LL/A,SG,M8CA637ZA/A,2024-09-24,,Y,2026-04-17 15:11:39.212612,MDM_PRODUCT
M8CA637LL/A,MY,M8CA637D/A,2024-10-05,,Y,2026-04-17 15:11:39.212616,MDM_PRODUCT
M8CA637LL/A,TH,M8CA637TH/A,2024-10-06,,Y,2026-04-17 15:11:39.212620,MDM_PRODUCT
M8CA637LL/A,AE,M8CA637AB/A,2024-10-04,,Y,2026-04-17 15:11:39.212627,MDM_PRODUCT
M8CA637LL/A,SA,M8CA637AB/A,2024-09-27,,Y,2026-04-17 15:11:39.212631,MDM_PRODUCT
M1B39B9LL/A,US,M1B39B9LL/A,2024-09-20,,Y,2026-04-17 15:11:39.212677,MDM_PRODUCT
M1B39B9LL/A,CA,M1B39B9VC/A,2024-09-21,,Y,2026-04-17 15:11:39.212681,MDM_PRODUCT
M1B39B9LL/A,MX,M1B39B9LM/A,2024-09-26,,Y,2026-04-17 15:11:39.212685,MDM_PRODUCT
M1B39B9LL/A,BR,M1B39B9BZ/A,2024-09-29,,Y,2026-04-17 15:11:39.212690,MDM_PRODUCT
M1B39B9LL/A,UK,M1B39B9B/A,2024-09-21,,Y,2026-04-17 15:11:39.212694,MDM_PRODUCT
M1B39B9LL/A,DE,M1B39B9ZD/A,2024-09-23,,Y,2026-04-17 15:11:39.212699,MDM_PRODUCT
M1B39B9LL/A,FR,M1B39B9NF/A,2024-09-22,,Y,2026-04-17 15:11:39.212706,MDM_PRODUCT
M1B39B9LL/A,IT,M1B39B9T/A,2024-09-21,,Y,2026-04-17 15:11:39.212710,MDM_PRODUCT
M1B39B9LL/A,ES,M1B39B9Y/A,2024-09-21,,Y,2026-04-17 15:11:39.212714,MDM_PRODUCT
M1B39B9LL/A,NL,M1B39B9N/A,2024-09-23,,Y,2026-04-17 15:11:39.212718,MDM_PRODUCT
M1B39B9LL/A,SE,M1B39B9KS/A,2024-09-28,,Y,2026-04-17 15:11:39.212721,MDM_PRODUCT
M1B39B9LL/A,CH,M1B39B9ZD/A,2024-09-23,,Y,2026-04-17 15:11:39.212725,MDM_PRODUCT
M1B39B9LL/A,BE,M1B39B9BFN/A,2024-09-25,,Y,2026-04-17 15:11:39.212729,MDM_PRODUCT
M1B39B9LL/A,NO,M1B39B9H/A,2024-09-24,,Y,2026-04-17 15:11:39.212733,MDM_PRODUCT
M1B39B9LL/A,DK,M1B39B9DK/A,2024-09-29,,Y,2026-04-17 15:11:39.212736,MDM_PRODUCT
M1B39B9LL/A,FI,M1B39B9KN/A,2024-09-24,,Y,2026-04-17 15:11:39.212740,MDM_PRODUCT
M1B39B9LL/A,IE,M1B39B9B/A,2024-09-24,,Y,2026-04-17 15:11:39.212744,MDM_PRODUCT
M1B39B9LL/A,AT,M1B39B9ZD/A,2024-09-29,,Y,2026-04-17 15:11:39.212748,MDM_PRODUCT
M1B39B9LL/A,PL,M1B39B9ZE/A,2024-09-29,,Y,2026-04-17 15:11:39.212752,MDM_PRODUCT
M1B39B9LL/A,TR,M1B39B9TU/A,2024-09-28,,Y,2026-04-17 15:11:39.212756,MDM_PRODUCT
M1B39B9LL/A,ZA,M1B39B9XA/A,2024-10-11,,Y,2026-04-17 15:11:39.212760,MDM_PRODUCT
M1B39B9LL/A,IL,M1B39B9HB/A,2024-10-01,,Y,2026-04-17 15:11:39.212764,MDM_PRODUCT
M1B39B9LL/A,JP,M1B39B9J/A,2024-09-23,,Y,2026-04-17 15:11:39.212767,MDM_PRODUCT
M1B39B9LL/A,CN,M1B39B9CH/A,2024-09-26,,Y,2026-04-17 15:11:39.212771,MDM_PRODUCT
M1B39B9LL/A,HK,M1B39B9ZP/A,2024-09-25,,Y,2026-04-17 15:11:39.212775,MDM_PRODUCT
M1B39B9LL/A,TW,M1B39B9FE/A,2024-09-25,,Y,2026-04-17 15:11:39.212779,MDM_PRODUCT
M1B39B9LL/A,KR,M1B39B9KH/A,2024-09-22,,Y,2026-04-17 15:11:39.212783,MDM_PRODUCT
M1B39B9LL/A,IN,M1B39B9HN/A,2024-10-15,,Y,2026-04-17 15:11:39.212787,MDM_PRODUCT
M1B39B9LL/A,AU,M1B39B9X/A,2024-09-21,,Y,2026-04-17 15:11:39.212790,MDM_PRODUCT
M1B39B9LL/A,NZ,M1B39B9X/A,2024-09-26,,Y,2026-04-17 15:11:39.212794,MDM_PRODUCT
M1B39B9LL/A,SG,M1B39B9ZA/A,2024-09-24,,Y,2026-04-17 15:11:39.212798,MDM_PRODUCT
M1B39B9LL/A,MY,M1B39B9D/A,2024-10-09,,Y,2026-04-17 15:11:39.212802,MDM_PRODUCT
M1B39B9LL/A,TH,M1B39B9TH/A,2024-10-15,,Y,2026-04-17 15:11:39.212806,MDM_PRODUCT
M1B39B9LL/A,AE,M1B39B9AB/A,2024-10-04,,Y,2026-04-17 15:11:39.212810,MDM_PRODUCT
M1B39B9LL/A,SA,M1B39B9AB/A,2024-10-02,,Y,2026-04-17 15:11:39.212813,MDM_PRODUCT
MBFAAE2LL/A,US,MBFAAE2LL/A,2024-09-20,,Y,2026-04-17 15:11:39.212842,MDM_PRODUCT
MBFAAE2LL/A,CA,MBFAAE2VC/A,2024-09-22,,Y,2026-04-17 15:11:39.212846,MDM_PRODUCT
MBFAAE2LL/A,MX,MBFAAE2LM/A,2024-09-27,,Y,2026-04-17 15:11:39.212850,MDM_PRODUCT
MBFAAE2LL/A,BR,MBFAAE2BZ/A,2024-10-07,,Y,2026-04-17 15:11:39.212854,MDM_PRODUCT
MBFAAE2LL/A,UK,MBFAAE2B/A,2024-09-22,,Y,2026-04-17 15:11:39.212858,MDM_PRODUCT
MBFAAE2LL/A,DE,MBFAAE2ZD/A,2024-09-22,,Y,2026-04-17 15:11:39.212861,MDM_PRODUCT
MBFAAE2LL/A,FR,MBFAAE2NF/A,2024-09-22,,Y,2026-04-17 15:11:39.212865,MDM_PRODUCT
MBFAAE2LL/A,IT,MBFAAE2T/A,2024-09-22,,Y,2026-04-17 15:11:39.212869,MDM_PRODUCT
MBFAAE2LL/A,ES,MBFAAE2Y/A,2024-09-23,,Y,2026-04-17 15:11:39.212873,MDM_PRODUCT
MBFAAE2LL/A,NL,MBFAAE2N/A,2024-09-22,,Y,2026-04-17 15:11:39.212877,MDM_PRODUCT
MBFAAE2LL/A,SE,MBFAAE2KS/A,2024-09-30,,Y,2026-04-17 15:11:39.212880,MDM_PRODUCT
MBFAAE2LL/A,CH,MBFAAE2ZD/A,2024-09-26,,Y,2026-04-17 15:11:39.212884,MDM_PRODUCT
MBFAAE2LL/A,BE,MBFAAE2BFN/A,2024-09-26,,Y,2026-04-17 15:11:39.212888,MDM_PRODUCT
MBFAAE2LL/A,NO,MBFAAE2H/A,2024-09-25,,Y,2026-04-17 15:11:39.212892,MDM_PRODUCT
MBFAAE2LL/A,DK,MBFAAE2DK/A,2024-09-25,,Y,2026-04-17 15:11:39.212896,MDM_PRODUCT
MBFAAE2LL/A,FI,MBFAAE2KN/A,2024-09-23,,Y,2026-04-17 15:11:39.212900,MDM_PRODUCT
MBFAAE2LL/A,IE,MBFAAE2B/A,2024-09-24,,Y,2026-04-17 15:11:39.212906,MDM_PRODUCT
MBFAAE2LL/A,AT,MBFAAE2ZD/A,2024-09-30,,Y,2026-04-17 15:11:39.212910,MDM_PRODUCT
MBFAAE2LL/A,PL,MBFAAE2ZE/A,2024-09-26,,Y,2026-04-17 15:11:39.212914,MDM_PRODUCT
MBFAAE2LL/A,TR,MBFAAE2TU/A,2024-10-04,,Y,2026-04-17 15:11:39.212918,MDM_PRODUCT
MBFAAE2LL/A,ZA,MBFAAE2XA/A,2024-10-05,,Y,2026-04-17 15:11:39.212921,MDM_PRODUCT
MBFAAE2LL/A,IL,MBFAAE2HB/A,2024-10-02,,Y,2026-04-17 15:11:39.212925,MDM_PRODUCT
MBFAAE2LL/A,JP,MBFAAE2J/A,2024-09-21,,Y,2026-04-17 15:11:39.212929,MDM_PRODUCT
MBFAAE2LL/A,CN,MBFAAE2CH/A,2024-09-26,,Y,2026-04-17 15:11:39.212933,MDM_PRODUCT
MBFAAE2LL/A,HK,MBFAAE2ZP/A,2024-09-25,,Y,2026-04-17 15:11:39.212937,MDM_PRODUCT
MBFAAE2LL/A,TW,MBFAAE2FE/A,2024-09-25,,Y,2026-04-17 15:11:39.212940,MDM_PRODUCT
MBFAAE2LL/A,KR,MBFAAE2KH/A,2024-09-27,,Y,2026-04-17 15:11:39.212944,MDM_PRODUCT
MBFAAE2LL/A,IN,MBFAAE2HN/A,2024-10-09,,Y,2026-04-17 15:11:39.212948,MDM_PRODUCT
MBFAAE2LL/A,AU,MBFAAE2X/A,2024-09-23,,Y,2026-04-17 15:11:39.212952,MDM_PRODUCT
MBFAAE2LL/A,NZ,MBFAAE2X/A,2024-09-28,,Y,2026-04-17 15:11:39.212956,MDM_PRODUCT
MBFAAE2LL/A,SG,MBFAAE2ZA/A,2024-09-22,,Y,2026-04-17 15:11:39.212959,MDM_PRODUCT
MBFAAE2LL/A,MY,MBFAAE2D/A,2024-10-15,,Y,2026-04-17 15:11:39.212963,MDM_PRODUCT
MBFAAE2LL/A,TH,MBFAAE2TH/A,2024-10-07,,Y,2026-04-17 15:11:39.212967,MDM_PRODUCT
MBFAAE2LL/A,AE,MBFAAE2AB/A,2024-09-27,,Y,2026-04-17 15:11:39.212971,MDM_PRODUCT
MBFAAE2LL/A,SA,MBFAAE2AB/A,2024-09-28,,Y,2026-04-17 15:11:39.212977,MDM_PRODUCT
MA93E8FLL/A,US,MA93E8FLL/A,2024-09-20,,Y,2026-04-17 15:11:39.213033,MDM_PRODUCT
MA93E8FLL/A,CA,MA93E8FVC/A,2024-09-23,,Y,2026-04-17 15:11:39.213037,MDM_PRODUCT
MA93E8FLL/A,MX,MA93E8FLM/A,2024-09-27,,Y,2026-04-17 15:11:39.213042,MDM_PRODUCT
MA93E8FLL/A,BR,MA93E8FBZ/A,2024-09-30,,Y,2026-04-17 15:11:39.213045,MDM_PRODUCT
MA93E8FLL/A,UK,MA93E8FB/A,2024-09-23,,Y,2026-04-17 15:11:39.213049,MDM_PRODUCT
MA93E8FLL/A,DE,MA93E8FZD/A,2024-09-21,,Y,2026-04-17 15:11:39.213057,MDM_PRODUCT
MA93E8FLL/A,FR,MA93E8FNF/A,2024-09-21,,Y,2026-04-17 15:11:39.213061,MDM_PRODUCT
MA93E8FLL/A,IT,MA93E8FT/A,2024-09-22,,Y,2026-04-17 15:11:39.213064,MDM_PRODUCT
MA93E8FLL/A,ES,MA93E8FY/A,2024-09-23,,Y,2026-04-17 15:11:39.213068,MDM_PRODUCT
MA93E8FLL/A,NL,MA93E8FN/A,2024-09-21,,Y,2026-04-17 15:11:39.213072,MDM_PRODUCT
MA93E8FLL/A,SE,MA93E8FKS/A,2024-09-30,,Y,2026-04-17 15:11:39.213076,MDM_PRODUCT
MA93E8FLL/A,CH,MA93E8FZD/A,2024-09-25,,Y,2026-04-17 15:11:39.213082,MDM_PRODUCT
MA93E8FLL/A,BE,MA93E8FBFN/A,2024-09-24,,Y,2026-04-17 15:11:39.213086,MDM_PRODUCT
MA93E8FLL/A,NO,MA93E8FH/A,2024-09-23,,Y,2026-04-17 15:11:39.213090,MDM_PRODUCT
MA93E8FLL/A,DK,MA93E8FDK/A,2024-09-26,,Y,2026-04-17 15:11:39.213094,MDM_PRODUCT
MA93E8FLL/A,FI,MA93E8FKN/A,2024-09-29,,Y,2026-04-17 15:11:39.213098,MDM_PRODUCT
MA93E8FLL/A,IE,MA93E8FB/A,2024-09-23,,Y,2026-04-17 15:11:39.213102,MDM_PRODUCT
MA93E8FLL/A,AT,MA93E8FZD/A,2024-09-29,,Y,2026-04-17 15:11:39.213106,MDM_PRODUCT
MA93E8FLL/A,PL,MA93E8FZE/A,2024-09-26,,Y,2026-04-17 15:11:39.213109,MDM_PRODUCT
MA93E8FLL/A,TR,MA93E8FTU/A,2024-10-05,,Y,2026-04-17 15:11:39.213113,MDM_PRODUCT
MA93E8FLL/A,ZA,MA93E8FXA/A,2024-10-05,,Y,2026-04-17 15:11:39.213117,MDM_PRODUCT
MA93E8FLL/A,IL,MA93E8FHB/A,2024-09-30,,Y,2026-04-17 15:11:39.213121,MDM_PRODUCT
MA93E8FLL/A,JP,MA93E8FJ/A,2024-09-23,,Y,2026-04-17 15:11:39.213125,MDM_PRODUCT
MA93E8FLL/A,CN,MA93E8FCH/A,2024-09-27,,Y,2026-04-17 15:11:39.213129,MDM_PRODUCT
MA93E8FLL/A,HK,MA93E8FZP/A,2024-09-27,,Y,2026-04-17 15:11:39.213132,MDM_PRODUCT
MA93E8FLL/A,TW,MA93E8FFE/A,2024-09-21,,Y,2026-04-17 15:11:39.213139,MDM_PRODUCT
MA93E8FLL/A,KR,MA93E8FKH/A,2024-09-23,,Y,2026-04-17 15:11:39.213143,MDM_PRODUCT
MA93E8FLL/A,IN,MA93E8FHN/A,2024-10-15,,Y,2026-04-17 15:11:39.213147,MDM_PRODUCT
MA93E8FLL/A,AU,MA93E8FX/A,2024-09-22,,Y,2026-04-17 15:11:39.213151,MDM_PRODUCT
MA93E8FLL/A,NZ,MA93E8FX/A,2024-09-30,,Y,2026-04-17 15:11:39.213154,MDM_PRODUCT
MA93E8FLL/A,SG,MA93E8FZA/A,2024-09-27,,Y,2026-04-17 15:11:39.213158,MDM_PRODUCT
MA93E8FLL/A,MY,MA93E8FD/A,2024-10-13,,Y,2026-04-17 15:11:39.213162,MDM_PRODUCT
MA93E8FLL/A,TH,MA93E8FTH/A,2024-10-14,,Y,2026-04-17 15:11:39.213166,MDM_PRODUCT
MA93E8FLL/A,AE,MA93E8FAB/A,2024-10-03,,Y,2026-04-17 15:11:39.213173,MDM_PRODUCT
MA93E8FLL/A,SA,MA93E8FAB/A,2024-09-28,,Y,2026-04-17 15:11:39.213177,MDM_PRODUCT
MAC8F33LL/A,US,MAC8F33LL/A,2024-09-20,,Y,2026-04-17 15:11:39.213200,MDM_PRODUCT
MAC8F33LL/A,CA,MAC8F33VC/A,2024-09-22,,Y,2026-04-17 15:11:39.213204,MDM_PRODUCT
MAC8F33LL/A,MX,MAC8F33LM/A,2024-09-26,,Y,2026-04-17 15:11:39.213208,MDM_PRODUCT
MAC8F33LL/A,BR,MAC8F33BZ/A,2024-10-02,,Y,2026-04-17 15:11:39.213212,MDM_PRODUCT
MAC8F33LL/A,UK,MAC8F33B/A,2024-09-22,,Y,2026-04-17 15:11:39.213216,MDM_PRODUCT
MAC8F33LL/A,DE,MAC8F33ZD/A,2024-09-22,,Y,2026-04-17 15:11:39.213219,MDM_PRODUCT
MAC8F33LL/A,FR,MAC8F33NF/A,2024-09-21,,Y,2026-04-17 15:11:39.213226,MDM_PRODUCT
MAC8F33LL/A,IT,MAC8F33T/A,2024-09-23,,Y,2026-04-17 15:11:39.213230,MDM_PRODUCT
MAC8F33LL/A,ES,MAC8F33Y/A,2024-09-21,,Y,2026-04-17 15:11:39.213234,MDM_PRODUCT
MAC8F33LL/A,NL,MAC8F33N/A,2024-09-21,,Y,2026-04-17 15:11:39.213240,MDM_PRODUCT
MAC8F33LL/A,SE,MAC8F33KS/A,2024-09-25,,Y,2026-04-17 15:11:39.213244,MDM_PRODUCT
MAC8F33LL/A,CH,MAC8F33ZD/A,2024-09-26,,Y,2026-04-17 15:11:39.213248,MDM_PRODUCT
MAC8F33LL/A,BE,MAC8F33BFN/A,2024-09-26,,Y,2026-04-17 15:11:39.213252,MDM_PRODUCT
MAC8F33LL/A,NO,MAC8F33H/A,2024-09-26,,Y,2026-04-17 15:11:39.213255,MDM_PRODUCT
MAC8F33LL/A,DK,MAC8F33DK/A,2024-09-23,,Y,2026-04-17 15:11:39.213259,MDM_PRODUCT
MAC8F33LL/A,FI,MAC8F33KN/A,2024-09-23,,Y,2026-04-17 15:11:39.213263,MDM_PRODUCT
MAC8F33LL/A,IE,MAC8F33B/A,2024-09-29,,Y,2026-04-17 15:11:39.213267,MDM_PRODUCT
MAC8F33LL/A,AT,MAC8F33ZD/A,2024-09-30,,Y,2026-04-17 15:11:39.213271,MDM_PRODUCT
MAC8F33LL/A,PL,MAC8F33ZE/A,2024-09-23,,Y,2026-04-17 15:11:39.213278,MDM_PRODUCT
MAC8F33LL/A,TR,MAC8F33TU/A,2024-10-06,,Y,2026-04-17 15:11:39.213282,MDM_PRODUCT
MAC8F33LL/A,ZA,MAC8F33XA/A,2024-10-10,,Y,2026-04-17 15:11:39.213285,MDM_PRODUCT
MAC8F33LL/A,IL,MAC8F33HB/A,2024-10-02,,Y,2026-04-17 15:11:39.213289,MDM_PRODUCT
MAC8F33LL/A,JP,MAC8F33J/A,2024-09-22,,Y,2026-04-17 15:11:39.213293,MDM_PRODUCT
MAC8F33LL/A,CN,MAC8F33CH/A,2024-09-25,,Y,2026-04-17 15:11:39.213297,MDM_PRODUCT
MAC8F33LL/A,HK,MAC8F33ZP/A,2024-09-27,,Y,2026-04-17 15:11:39.213301,MDM_PRODUCT
MAC8F33LL/A,TW,MAC8F33FE/A,2024-09-21,,Y,2026-04-17 15:11:39.213304,MDM_PRODUCT
MAC8F33LL/A,KR,MAC8F33KH/A,2024-09-27,,Y,2026-04-17 15:11:39.213308,MDM_PRODUCT
MAC8F33LL/A,IN,MAC8F33HN/A,2024-10-11,,Y,2026-04-17 15:11:39.213312,MDM_PRODUCT
MAC8F33LL/A,AU,MAC8F33X/A,2024-09-22,,Y,2026-04-17 15:11:39.213316,MDM_PRODUCT
MAC8F33LL/A,NZ,MAC8F33X/A,2024-09-23,,Y,2026-04-17 15:11:39.213321,MDM_PRODUCT
MAC8F33LL/A,SG,MAC8F33ZA/A,2024-09-22,,Y,2026-04-17 15:11:39.213326,MDM_PRODUCT
MAC8F33LL/A,MY,MAC8F33D/A,2024-10-06,,Y,2026-04-17 15:11:39.213329,MDM_PRODUCT
MAC8F33LL/A,TH,MAC8F33TH/A,2024-10-14,,Y,2026-04-17 15:11:39.213333,MDM_PRODUCT
MAC8F33LL/A,AE,MAC8F33AB/A,2024-09-30,,Y,2026-04-17 15:11:39.213337,MDM_PRODUCT
MAC8F33LL/A,SA,MAC8F33AB/A,2024-10-04,,Y,2026-04-17 15:11:39.213341,MDM_PRODUCT
M971E78LL/A,US,M971E78LL/A,2024-09-20,,Y,2026-04-17 15:11:39.213366,MDM_PRODUCT
M971E78LL/A,CA,M971E78VC/A,2024-09-21,,Y,2026-04-17 15:11:39.213370,MDM_PRODUCT
M971E78LL/A,MX,M971E78LM/A,2024-09-24,,Y,2026-04-17 15:11:39.213374,MDM_PRODUCT
M971E78LL/A,BR,M971E78BZ/A,2024-10-09,,Y,2026-04-17 15:11:39.213378,MDM_PRODUCT
M971E78LL/A,UK,M971E78B/A,2024-09-22,,Y,2026-04-17 15:11:39.213382,MDM_PRODUCT
M971E78LL/A,DE,M971E78ZD/A,2024-09-21,,Y,2026-04-17 15:11:39.213386,MDM_PRODUCT
M971E78LL/A,FR,M971E78NF/A,2024-09-21,,Y,2026-04-17 15:11:39.213389,MDM_PRODUCT
M971E78LL/A,IT,M971E78T/A,2024-09-21,,Y,2026-04-17 15:11:39.213397,MDM_PRODUCT
M971E78LL/A,ES,M971E78Y/A,2024-09-21,,Y,2026-04-17 15:11:39.213400,MDM_PRODUCT
M971E78LL/A,NL,M971E78N/A,2024-09-21,,Y,2026-04-17 15:11:39.213404,MDM_PRODUCT
M971E78LL/A,SE,M971E78KS/A,2024-09-27,,Y,2026-04-17 15:11:39.213408,MDM_PRODUCT
M971E78LL/A,CH,M971E78ZD/A,2024-09-30,,Y,2026-04-17 15:11:39.213412,MDM_PRODUCT
M971E78LL/A,BE,M971E78BFN/A,2024-09-23,,Y,2026-04-17 15:11:39.213416,MDM_PRODUCT
M971E78LL/A,NO,M971E78H/A,2024-09-29,,Y,2026-04-17 15:11:39.213419,MDM_PRODUCT
M971E78LL/A,DK,M971E78DK/A,2024-09-24,,Y,2026-04-17 15:11:39.213423,MDM_PRODUCT
M971E78LL/A,FI,M971E78KN/A,2024-09-24,,Y,2026-04-17 15:11:39.213427,MDM_PRODUCT
M971E78LL/A,IE,M971E78B/A,2024-09-29,,Y,2026-04-17 15:11:39.213431,MDM_PRODUCT
M971E78LL/A,AT,M971E78ZD/A,2024-09-30,,Y,2026-04-17 15:11:39.213435,MDM_PRODUCT
M971E78LL/A,PL,M971E78ZE/A,2024-09-27,,Y,2026-04-17 15:11:39.213438,MDM_PRODUCT
M971E78LL/A,TR,M971E78TU/A,2024-10-03,,Y,2026-04-17 15:11:39.213442,MDM_PRODUCT
M971E78LL/A,ZA,M971E78XA/A,2024-10-05,,Y,2026-04-17 15:11:39.213446,MDM_PRODUCT
M971E78LL/A,IL,M971E78HB/A,2024-09-28,,Y,2026-04-17 15:11:39.213450,MDM_PRODUCT
M971E78LL/A,JP,M971E78J/A,2024-09-22,,Y,2026-04-17 15:11:39.213456,MDM_PRODUCT
M971E78LL/A,CN,M971E78CH/A,2024-09-22,,Y,2026-04-17 15:11:39.213461,MDM_PRODUCT
M971E78LL/A,HK,M971E78ZP/A,2024-09-26,,Y,2026-04-17 15:11:39.213464,MDM_PRODUCT
M971E78LL/A,TW,M971E78FE/A,2024-09-24,,Y,2026-04-17 15:11:39.213468,MDM_PRODUCT
M971E78LL/A,KR,M971E78KH/A,2024-09-23,,Y,2026-04-17 15:11:39.213472,MDM_PRODUCT
M971E78LL/A,IN,M971E78HN/A,2024-10-17,,Y,2026-04-17 15:11:39.213476,MDM_PRODUCT
M971E78LL/A,AU,M971E78X/A,2024-09-21,,Y,2026-04-17 15:11:39.213480,MDM_PRODUCT
M971E78LL/A,NZ,M971E78X/A,2024-09-27,,Y,2026-04-17 15:11:39.213484,MDM_PRODUCT
M971E78LL/A,SG,M971E78ZA/A,2024-09-27,,Y,2026-04-17 15:11:39.213488,MDM_PRODUCT
M971E78LL/A,MY,M971E78D/A,2024-10-06,,Y,2026-04-17 15:11:39.213492,MDM_PRODUCT
M971E78LL/A,TH,M971E78TH/A,2024-10-16,,Y,2026-04-17 15:11:39.213496,MDM_PRODUCT
M971E78LL/A,AE,M971E78AB/A,2024-10-03,,Y,2026-04-17 15:11:39.213500,MDM_PRODUCT
M971E78LL/A,SA,M971E78AB/A,2024-10-01,,Y,2026-04-17 15:11:39.213503,MDM_PRODUCT
MF04033LL/A,US,MF04033LL/A,2024-09-20,,Y,2026-04-17 15:11:39.213527,MDM_PRODUCT
MF04033LL/A,CA,MF04033VC/A,2024-09-22,,Y,2026-04-17 15:11:39.213531,MDM_PRODUCT
MF04033LL/A,MX,MF04033LM/A,2024-09-27,,Y,2026-04-17 15:11:39.213534,MDM_PRODUCT
MF04033LL/A,BR,MF04033BZ/A,2024-10-02,,Y,2026-04-17 15:11:39.213538,MDM_PRODUCT
MF04033LL/A,UK,MF04033B/A,2024-09-23,,Y,2026-04-17 15:11:39.213545,MDM_PRODUCT
MF04033LL/A,DE,MF04033ZD/A,2024-09-23,,Y,2026-04-17 15:11:39.213549,MDM_PRODUCT
MF04033LL/A,FR,MF04033NF/A,2024-09-23,,Y,2026-04-17 15:11:39.213553,MDM_PRODUCT
MF04033LL/A,IT,MF04033T/A,2024-09-23,,Y,2026-04-17 15:11:39.213557,MDM_PRODUCT
MF04033LL/A,ES,MF04033Y/A,2024-09-21,,Y,2026-04-17 15:11:39.213560,MDM_PRODUCT
MF04033LL/A,NL,MF04033N/A,2024-09-22,,Y,2026-04-17 15:11:39.213564,MDM_PRODUCT
MF04033LL/A,SE,MF04033KS/A,2024-09-24,,Y,2026-04-17 15:11:39.213568,MDM_PRODUCT
MF04033LL/A,CH,MF04033ZD/A,2024-09-25,,Y,2026-04-17 15:11:39.213572,MDM_PRODUCT
MF04033LL/A,BE,MF04033BFN/A,2024-09-24,,Y,2026-04-17 15:11:39.213576,MDM_PRODUCT
MF04033LL/A,NO,MF04033H/A,2024-09-24,,Y,2026-04-17 15:11:39.213580,MDM_PRODUCT
MF04033LL/A,DK,MF04033DK/A,2024-09-28,,Y,2026-04-17 15:11:39.213584,MDM_PRODUCT
MF04033LL/A,FI,MF04033KN/A,2024-09-29,,Y,2026-04-17 15:11:39.213587,MDM_PRODUCT
MF04033LL/A,IE,MF04033B/A,2024-09-28,,Y,2026-04-17 15:11:39.213591,MDM_PRODUCT
MF04033LL/A,AT,MF04033ZD/A,2024-09-26,,Y,2026-04-17 15:11:39.213595,MDM_PRODUCT
MF04033LL/A,PL,MF04033ZE/A,2024-09-30,,Y,2026-04-17 15:11:39.213599,MDM_PRODUCT
MF04033LL/A,TR,MF04033TU/A,2024-10-04,,Y,2026-04-17 15:11:39.213603,MDM_PRODUCT
MF04033LL/A,ZA,MF04033XA/A,2024-10-07,,Y,2026-04-17 15:11:39.213607,MDM_PRODUCT
MF04033LL/A,IL,MF04033HB/A,2024-10-01,,Y,2026-04-17 15:11:39.213610,MDM_PRODUCT
MF04033LL/A,JP,MF04033J/A,2024-09-21,,Y,2026-04-17 15:11:39.213614,MDM_PRODUCT
MF04033LL/A,CN,MF04033CH/A,2024-09-23,,Y,2026-04-17 15:11:39.213618,MDM_PRODUCT
MF04033LL/A,HK,MF04033ZP/A,2024-09-26,,Y,2026-04-17 15:11:39.213625,MDM_PRODUCT
MF04033LL/A,TW,MF04033FE/A,2024-09-24,,Y,2026-04-17 15:11:39.213629,MDM_PRODUCT
MF04033LL/A,KR,MF04033KH/A,2024-09-24,,Y,2026-04-17 15:11:39.213633,MDM_PRODUCT
MF04033LL/A,IN,MF04033HN/A,2024-10-16,,Y,2026-04-17 15:11:39.213636,MDM_PRODUCT
MF04033LL/A,AU,MF04033X/A,2024-09-23,,Y,2026-04-17 15:11:39.213640,MDM_PRODUCT
MF04033LL/A,NZ,MF04033X/A,2024-09-24,,Y,2026-04-17 15:11:39.213644,MDM_PRODUCT
MF04033LL/A,SG,MF04033ZA/A,2024-09-22,,Y,2026-04-17 15:11:39.213648,MDM_PRODUCT
